State,YearQuarter,employment_growth
nebraska,2021 Q3,0.0014612748344762967
nebraska,2021 Q4,0.0024287622078343527
nebraska,2022 Q1,0.0016178468189943136
nebraska,2022 Q2,-0.0001836966876089067
nebraska,2022 Q3,-0.0006979271737343659
nebraska,2022 Q4,0.0006697177596749112
nebraska,2023 Q1,0.0015367129086432119
nebraska,2023 Q2,0.0005407318403423123
nebraska,2023 Q3,-0.00011516770958423332
nebraska,2023 Q4,-0.00016348714908439219
nebraska,2024 Q1,0.00040421371332140704
nebraska,2024 Q2,0.0010872495443841796
nebraska,2024 Q3,0.0007769362819790201
nebraska,2024 Q4,5.149555467169146e-05
nebraska,2025 Q1,0.0017350237906386123
newhampshire,1976 Q1,-0.00017919367807683884
newhampshire,1976 Q2,0.006937531594654267
newhampshire,1976 Q3,0.005555953700278356
newhampshire,1976 Q4,0.0033615299376675476
newhampshire,1977 Q1,0.004959607785380109
newhampshire,1977 Q2,0.005178354496264396
newhampshire,1977 Q3,0.005650274043608701
newhampshire,1977 Q4,0.0043588950659016286
newhampshire,1978 Q1,0.003998274110038095
newhampshire,1978 Q2,0.005870824042861915
newhampshire,1978 Q3,0.004533104992758459
newhampshire,1978 Q4,0.0053173173174151005
newhampshire,1979 Q1,0.003940529646882333
newhampshire,1979 Q2,0.0023028799399983737
newhampshire,1979 Q3,0.0032759245471460177
newhampshire,1979 Q4,0.002276868427423399
newhampshire,1980 Q1,0.0001644032699314272
newhampshire,1980 Q2,-0.0014758125278641436
newhampshire,1980 Q3,0.000508415947197897
newhampshire,1980 Q4,0.0037635596870938906
newhampshire,1981 Q1,0.00347849906058458
newhampshire,1981 Q2,0.0003304487494201573
newhampshire,1981 Q3,-0.0010714000050380257
newhampshire,1981 Q4,-0.0014382944606452137
newhampshire,1982 Q1,-0.001353601805551959
newhampshire,1982 Q2,0.000549750786655386
newhampshire,1982 Q3,0.001334823416570578
newhampshire,1982 Q4,0.001986734618935578
newhampshire,1983 Q1,0.004059973420368346
newhampshire,1983 Q2,0.006908426604537758
newhampshire,1983 Q3,0.006937269303525524
newhampshire,1983 Q4,0.004432003068997196
newhampshire,1984 Q1,0.005099852901907583
newhampshire,1984 Q2,0.004198643355288301
newhampshire,1984 Q3,0.00100470671339196
newhampshire,1984 Q4,0.0013129263452869762
newhampshire,1985 Q1,0.0034740515919808868
newhampshire,1985 Q2,0.003308284933684883
newhampshire,1985 Q3,0.0058099337528786
newhampshire,1985 Q4,0.00640764459796254
newhampshire,1986 Q1,0.002657227281115985
newhampshire,1986 Q2,0.002868359475817132
newhampshire,1986 Q3,0.003026986848948606
newhampshire,1986 Q4,0.003232674327733035
newhampshire,1987 Q1,0.004639107540681013
newhampshire,1987 Q2,0.004239709643052425
newhampshire,1987 Q3,0.0022475328198877285
newhampshire,1987 Q4,0.0010127467635235494
newhampshire,1988 Q1,0.0011534888979551166
newhampshire,1988 Q2,0.0014042826486383813
newhampshire,1988 Q3,0.0016019341736048058
newhampshire,1988 Q4,0.0016652177794031313
newhampshire,1989 Q1,0.0006854888350156981
newhampshire,1989 Q2,0.00032818698559296716
newhampshire,1989 Q3,0.0011977371775472683
newhampshire,1989 Q4,0.001471239000124062
newhampshire,1990 Q1,0.0007163680481182914
newhampshire,1990 Q2,-0.0003365994467651549
newhampshire,1990 Q3,-0.001037487526690306
newhampshire,1990 Q4,-0.0022877460523954194
newhampshire,1991 Q1,-0.002372276708441127
newhampshire,1991 Q2,-0.0021569403287149034
newhampshire,1991 Q3,-0.0014902994835257848
newhampshire,1991 Q4,-0.0013125428251044753
newhampshire,1992 Q1,-0.0005659154410893411
newhampshire,1992 Q2,5.896403266762255e-05
newhampshire,1992 Q3,7.0679001511845625e-06
newhampshire,1992 Q4,0.0015140652208990673
newhampshire,1993 Q1,0.00180359508314402
newhampshire,1993 Q2,0.002859337032477501
newhampshire,1993 Q3,0.001593814557824924
newhampshire,1993 Q4,0.0015754020097529982
newhampshire,1994 Q1,0.0025058110316204343
newhampshire,1994 Q2,0.0018939819915066252
newhampshire,1994 Q3,0.003192941838375226
newhampshire,1994 Q4,0.0027718227278053695
newhampshire,1995 Q1,0.0009599848296149757
newhampshire,1995 Q2,-9.981529810021428e-05
newhampshire,1995 Q3,0.0004200291601913116
newhampshire,1995 Q4,2.9625842973612926e-05
newhampshire,1996 Q1,-0.0005091756323011657
newhampshire,1996 Q2,0.00081368491066199
newhampshire,1996 Q3,0.0025320806059145884
newhampshire,1996 Q4,0.002517279125169969
newhampshire,1997 Q1,0.0034829874454002465
newhampshire,1997 Q2,0.004319853616447415
newhampshire,1997 Q3,0.00098560278248024
newhampshire,1997 Q4,-0.0010717952686536043
newhampshire,1998 Q1,0.0012567317446762576
newhampshire,1998 Q2,0.00298616219838177
newhampshire,1998 Q3,0.003292550286725223
newhampshire,1998 Q4,0.0031969471618718734
newhampshire,1999 Q1,0.0010133035679595153
newhampshire,1999 Q2,8.18799756209243e-05
newhampshire,1999 Q3,0.0006311272487072491
newhampshire,1999 Q4,0.0019187504344081081
newhampshire,2000 Q1,0.0021916566374995394
newhampshire,2000 Q2,0.0010560931452590072
newhampshire,2000 Q3,0.0013992316974336856
newhampshire,2000 Q4,0.0020915406559128455
newhampshire,2001 Q1,-0.00031712181267003664
newhampshire,2001 Q2,-0.0028307464715044603
newhampshire,2001 Q3,-0.0020407876272223366
newhampshire,2001 Q4,-0.0007845893477355462
newhampshire,2002 Q1,0.0005862419665686828
newhampshire,2002 Q2,0.001917135780856653
newhampshire,2002 Q3,0.0016851366938187933
newhampshire,2002 Q4,0.0007407199466367143
newhampshire,2003 Q1,0.0009589608104340434
newhampshire,2003 Q2,0.0003195010714292697
newhampshire,2003 Q3,0.0006060624449587179
newhampshire,2003 Q4,0.0015912014630104683
newhampshire,2004 Q1,0.0011107027929534812
newhampshire,2004 Q2,0.0017681303781440505
newhampshire,2004 Q3,0.0019590307104875304
newhampshire,2004 Q4,0.0009368350970768713
newhampshire,2005 Q1,0.001527183160175453
newhampshire,2005 Q2,0.0016638457901128056
newhampshire,2005 Q3,0.0004910794906063387
newhampshire,2005 Q4,0.00038495037136117755
newhampshire,2006 Q1,0.0007492103568408718
newhampshire,2006 Q2,0.0008339388008912577
newhampshire,2006 Q3,0.0010723871261958025
newhampshire,2006 Q4,0.0008353389440151441
newhampshire,2007 Q1,4.622888000505032e-05
newhampshire,2007 Q2,0.00027959408584273443
newhampshire,2007 Q3,0.0007138816182334177
newhampshire,2007 Q4,0.0009451735514552547
newhampshire,2008 Q1,0.0007412318058404773
newhampshire,2008 Q2,0.00020067567077878637
newhampshire,2008 Q3,-0.0012099167064059484
newhampshire,2008 Q4,-0.003434894230675445
newhampshire,2009 Q1,-0.004216610260127614
newhampshire,2009 Q2,-0.002801949320304161
newhampshire,2009 Q3,-0.0017943885523740155
newhampshire,2009 Q4,-5.621884408687124e-05
newhampshire,2010 Q1,0.002051659227914652
newhampshire,2010 Q2,0.0021827046765563463
newhampshire,2010 Q3,0.0006420500912943291
newhampshire,2010 Q4,-0.0001343711776120582
newhampshire,2011 Q1,0.000431875864312851
newhampshire,2011 Q2,-0.000409597079176834
newhampshire,2011 Q3,0.0013090210021479514
newhampshire,2011 Q4,0.001458812716005194
newhampshire,2012 Q1,-0.00026284222571767063
newhampshire,2012 Q2,-2.2333090586634796e-05
newhampshire,2012 Q3,0.001108024910704053
newhampshire,2012 Q4,0.0007052754101222192
newhampshire,2013 Q1,-3.172463768981911e-05
newhampshire,2013 Q2,0.001377743339057676
newhampshire,2013 Q3,0.00016949900164146361
newhampshire,2013 Q4,0.00020758178505915956
newhampshire,2014 Q1,0.0012106457009595968
newhampshire,2014 Q2,0.0010567583640623084
newhampshire,2014 Q3,0.0019880150195681345
newhampshire,2014 Q4,0.0021324516688145945
newhampshire,2015 Q1,0.0008204024794106571
newhampshire,2015 Q2,-0.0002261051737477704
newhampshire,2015 Q3,0.00031304877280768917
newhampshire,2015 Q4,0.002343776110737217
newhampshire,2016 Q1,0.0024034995972247084
newhampshire,2016 Q2,0.0009068724864356911
newhampshire,2016 Q3,0.00015510698262488631
newhampshire,2016 Q4,-0.0005814480030992275
newhampshire,2017 Q1,0.0007079429008053731
newhampshire,2017 Q2,0.00091314367338217
newhampshire,2017 Q3,-0.00020744104819159226
newhampshire,2017 Q4,0.0005162051587754105
newhampshire,2018 Q1,0.002576315432899934
newhampshire,2018 Q2,0.0021544870111244543
newhampshire,2018 Q3,0.00035952580081125934
newhampshire,2018 Q4,0.0009306582405138227
newhampshire,2019 Q1,0.001056821920741191
newhampshire,2019 Q2,0.0011350782318418535
newhampshire,2019 Q3,0.0015770951456439697
newhampshire,2019 Q4,0.00010357317103704133
newhampshire,2020 Q1,-0.004525498786353739
newhampshire,2020 Q2,-0.02571594766223702
newhampshire,2020 Q3,0.015384877750629947
newhampshire,2020 Q4,0.00379927170671109
newhampshire,2021 Q1,0.0005437031017632895
newhampshire,2021 Q2,0.0008411565596035212
newhampshire,2021 Q3,0.0008556050215683767
newhampshire,2021 Q4,0.003027959284643241
newhampshire,2022 Q1,0.0033791188466660107
newhampshire,2022 Q2,0.001220865272542504
newhampshire,2022 Q3,-0.000635225800915018
newhampshire,2022 Q4,-9.834341432205888e-05
newhampshire,2023 Q1,0.0007668499560057699
newhampshire,2023 Q2,0.00024068244527423546
newhampshire,2023 Q3,0.00043567878570175783
newhampshire,2023 Q4,0.00098594631742747
newhampshire,2024 Q1,0.0009839196110805748
newhampshire,2024 Q2,0.0009481754467437487
newhampshire,2024 Q3,0.000742272396632974
newhampshire,2024 Q4,0.00013984019687651728
newhampshire,2025 Q1,0.0014450100049361314
newjersey,1976 Q1,0.00022984431080647072
newjersey,1976 Q2,0.002228090252466212
newjersey,1976 Q3,0.0012088096464686338
newjersey,1976 Q4,0.0012540567727810092
newjersey,1977 Q1,0.003749133595368326
newjersey,1977 Q2,0.00390414898949872
newjersey,1977 Q3,0.0024688480634742493
newjersey,1977 Q4,0.0035969974680261827
newjersey,1978 Q1,0.0034025090037833237
newjersey,1978 Q2,0.004504614810539653
newjersey,1978 Q3,0.005061512061303859
newjersey,1978 Q4,0.003806624322552817
newjersey,1979 Q1,0.0016196894996885665
newjersey,1979 Q2,0.0008578431158966874
newjersey,1979 Q3,0.001618763450947321
newjersey,1979 Q4,0.001821443282282435
newjersey,1980 Q1,-0.00037229930166900643
newjersey,1980 Q2,-0.002334395415669451
newjersey,1980 Q3,-6.058714340810104e-05
newjersey,1980 Q4,0.0013795631123674212
newjersey,1981 Q1,0.0016834608462468204
newjersey,1981 Q2,-0.0002830375184827612
newjersey,1981 Q3,-0.0016829164427852132
newjersey,1981 Q4,-0.0016645391722664253
newjersey,1982 Q1,-0.00040306861442536884
newjersey,1982 Q2,0.0013589746240202742
newjersey,1982 Q3,0.00026754639052817275
newjersey,1982 Q4,-0.0007468780365983418
newjersey,1983 Q1,0.0006722029936792421
newjersey,1983 Q2,0.004774414518507575
newjersey,1983 Q3,0.006270054678195229
newjersey,1983 Q4,0.005292054372912025
newjersey,1984 Q1,0.005539649745992377
newjersey,1984 Q2,0.002561274691669446
newjersey,1984 Q3,-0.0007277023768750279
newjersey,1984 Q4,0.0008690602381956625
newjersey,1985 Q1,0.001235435381253443
newjersey,1985 Q2,0.0005462089313102622
newjersey,1985 Q3,0.002330179300410684
newjersey,1985 Q4,0.0021741069429801474
newjersey,1986 Q1,0.0013406332426263805
newjersey,1986 Q2,0.0025332527633451876
newjersey,1986 Q3,0.0026803064149654166
newjersey,1986 Q4,0.0015593519150654729
newjersey,1987 Q1,0.002199314904068365
newjersey,1987 Q2,0.0022059189195925053
newjersey,1987 Q3,0.0011903841508837942
newjersey,1987 Q4,0.0006613330547267834
newjersey,1988 Q1,-0.00039836687523409076
newjersey,1988 Q2,3.290731930516433e-05
newjersey,1988 Q3,0.00045728305590405266
newjersey,1988 Q4,0.0012590281472561287
newjersey,1989 Q1,0.00022157095636258597
newjersey,1989 Q2,-0.0014975698222123486
newjersey,1989 Q3,-0.0001313859205616108
newjersey,1989 Q4,0.001795761931514021
newjersey,1990 Q1,0.002194014967368115
newjersey,1990 Q2,0.000867658307869279
newjersey,1990 Q3,-0.0009040028736554037
newjersey,1990 Q4,-0.0029694613397518443
newjersey,1991 Q1,-0.002068391047351903
newjersey,1991 Q2,4.45039216534493e-06
newjersey,1991 Q3,-0.0007944016780172906
newjersey,1991 Q4,-0.0019724510457456526
newjersey,1992 Q1,-0.0019081327507477857
newjersey,1992 Q2,-0.0024888793516703402
newjersey,1992 Q3,-0.0015343728475149347
newjersey,1992 Q4,7.93811148501744e-05
newjersey,1993 Q1,0.000973397780256624
newjersey,1993 Q2,0.0016289989221416334
newjersey,1993 Q3,0.0009386210203334114
newjersey,1993 Q4,0.0012994198905715848
newjersey,1994 Q1,0.000350771996758185
newjersey,1994 Q2,0.001353031429146112
newjersey,1994 Q3,0.0033648792407044623
newjersey,1994 Q4,0.002523348777231519
newjersey,1995 Q1,0.0011340391051481251
newjersey,1995 Q2,1.5505455444597693e-05
newjersey,1995 Q3,0.0001711559501817265
newjersey,1995 Q4,0.00021925631391717104
newjersey,1996 Q1,0.0017432374020758257
newjersey,1996 Q2,0.0040555806250769
newjersey,1996 Q3,0.0037151355371028614
newjersey,1996 Q4,0.002050857072074974
newjersey,1997 Q1,0.0019024835127887663
newjersey,1997 Q2,0.001311994727720182
newjersey,1997 Q3,0.0002694254270064385
newjersey,1997 Q4,-0.0003068814799786305
newjersey,1998 Q1,-0.00024159591589597204
newjersey,1998 Q2,0.0005860792760450373
newjersey,1998 Q3,0.0009633742121142319
newjersey,1998 Q4,0.0016906853838418723
newjersey,1999 Q1,0.0010335272896706549
newjersey,1999 Q2,0.0005234598210708263
newjersey,1999 Q3,0.0010834373234058041
newjersey,1999 Q4,0.0017457177532514596
newjersey,2000 Q1,0.0014706957674777144
newjersey,2000 Q2,-0.000567677622775542
newjersey,2000 Q3,-0.0008323475588539742
newjersey,2000 Q4,0.0005064849946497437
newjersey,2001 Q1,-0.00034831459312652707
newjersey,2001 Q2,-0.000767843769731047
newjersey,2001 Q3,-0.0003494498602889899
newjersey,2001 Q4,-0.0004851368321285114
newjersey,2002 Q1,-0.000162410818247453
newjersey,2002 Q2,0.0003700278007727024
newjersey,2002 Q3,0.000342419482427081
newjersey,2002 Q4,-0.0005758455807681381
newjersey,2003 Q1,-0.000201105480376255
newjersey,2003 Q2,-0.0003123902810828749
newjersey,2003 Q3,0.0006254151135068516
newjersey,2003 Q4,0.0018497957889100174
newjersey,2004 Q1,0.0011873203771877172
newjersey,2004 Q2,0.0008164161155059801
newjersey,2004 Q3,0.0006475191566290839
newjersey,2004 Q4,0.0005600330826589506
newjersey,2005 Q1,0.0016625153755283801
newjersey,2005 Q2,0.0027100778470000217
newjersey,2005 Q3,0.0009366768691054794
newjersey,2005 Q4,-0.00014107155290617643
newjersey,2006 Q1,0.0005850670387161175
newjersey,2006 Q2,0.0006196271333775982
newjersey,2006 Q3,0.0012861408665182001
newjersey,2006 Q4,0.0012690679188511005
newjersey,2007 Q1,-0.0005692753356295229
newjersey,2007 Q2,-0.0005069647125489259
newjersey,2007 Q3,0.0005670400227730058
newjersey,2007 Q4,0.0010501909790274027
newjersey,2008 Q1,0.0003702808897714238
newjersey,2008 Q2,-0.00042125236563587504
newjersey,2008 Q3,-0.0007130288096593995
newjersey,2008 Q4,-0.0031407889781114675
newjersey,2009 Q1,-0.0031566674504412973
newjersey,2009 Q2,-0.001501300096176365
newjersey,2009 Q3,-0.002521690120686445
newjersey,2009 Q4,-0.0007729086571272396
newjersey,2010 Q1,0.0009217538051749704
newjersey,2010 Q2,-0.00016647236741647772
newjersey,2010 Q3,-0.0005604154720327085
newjersey,2010 Q4,0.0002748702750219693
newjersey,2011 Q1,0.0008756915355227305
newjersey,2011 Q2,0.0006970506746911317
newjersey,2011 Q3,0.0014800933637810765
newjersey,2011 Q4,0.0006807680134399696
newjersey,2012 Q1,-0.00035180232038082665
newjersey,2012 Q2,-4.5850460832016125e-05
newjersey,2012 Q3,0.0013046431822871796
newjersey,2012 Q4,0.001055346755398645
newjersey,2013 Q1,-0.00030775876844857386
newjersey,2013 Q2,0.00010312353854417348
newjersey,2013 Q3,-0.0004857000141886836
newjersey,2013 Q4,0.0003488961051592021
newjersey,2014 Q1,0.0023729392281631365
newjersey,2014 Q2,0.00227822838983216
newjersey,2014 Q3,0.0018814854705344608
newjersey,2014 Q4,0.0010334413574008365
newjersey,2015 Q1,0.0007673895498891969
newjersey,2015 Q2,0.0011745440970534944
newjersey,2015 Q3,0.0012516905878142321
newjersey,2015 Q4,0.002146574924719665
newjersey,2016 Q1,0.0008855436263393764
newjersey,2016 Q2,-0.00018070173348335347
newjersey,2016 Q3,0.00020316550946956427
newjersey,2016 Q4,0.0003637192501061796
newjersey,2017 Q1,0.001306779137930425
newjersey,2017 Q2,0.0006065343785598051
newjersey,2017 Q3,-0.0011413693435728585
newjersey,2017 Q4,-0.0011405309306218674
newjersey,2018 Q1,0.0012018852653993644
newjersey,2018 Q2,0.001761675324910413
newjersey,2018 Q3,0.0006797913321144508
newjersey,2018 Q4,0.0017110910028886501
newjersey,2019 Q1,0.0024878269403623885
newjersey,2019 Q2,0.0030256492725325343
newjersey,2019 Q3,0.002276737884725636
newjersey,2019 Q4,0.0011762705526026096
newjersey,2020 Q1,-0.0023120611367514568
newjersey,2020 Q2,-0.041171723231720914
newjersey,2020 Q3,0.018829754305455786
newjersey,2020 Q4,0.007439519112023933
newjersey,2021 Q1,0.002343774776397763
newjersey,2021 Q2,0.0023896329218455006
newjersey,2021 Q3,0.0016207585462858869
newjersey,2021 Q4,0.0026894474896215956
newjersey,2022 Q1,0.007946408105101055
newjersey,2022 Q2,0.006276700449772059
newjersey,2022 Q3,0.0034028241356841202
newjersey,2022 Q4,0.0006829005407789079
newjersey,2023 Q1,0.0012663833703191834
newjersey,2023 Q2,0.00014787390940570097
newjersey,2023 Q3,-0.0004922974003812216
newjersey,2023 Q4,1.1994783034078674e-05
newjersey,2024 Q1,0.0009947928498750258
newjersey,2024 Q2,0.0009745266502336017
newjersey,2024 Q3,-0.0002627187822741295
newjersey,2024 Q4,-0.00023166376261222568
newjersey,2025 Q1,-0.000943345810095253
newmexico,1976 Q1,-0.00010924585752036808
newmexico,1976 Q2,0.004118648797455678
newmexico,1976 Q3,0.0035762071056701927
newmexico,1976 Q4,0.0037975932262944343
newmexico,1977 Q1,0.006462678647710514
newmexico,1977 Q2,0.006130074168027022
newmexico,1977 Q3,0.005038606253464269
newmexico,1977 Q4,0.005182017823243716
newmexico,1978 Q1,0.004508020498086296
newmexico,1978 Q2,0.004639508367261458
newmexico,1978 Q3,0.003244657983125195
newmexico,1978 Q4,0.0022956626243513987
newmexico,1979 Q1,0.00201806816273035
newmexico,1979 Q2,0.0024726225745284047
newmexico,1979 Q3,0.00345796589616576
newmexico,1979 Q4,0.0020595115914980124
newmexico,1980 Q1,-0.0008303824376473997
newmexico,1980 Q2,-0.0015004386347718206
newmexico,1980 Q3,0.0012878417237107698
newmexico,1980 Q4,0.0037172107924910622
newmexico,1981 Q1,0.004723124778498455
newmexico,1981 Q2,0.002032794353433213
newmexico,1981 Q3,0.0005448871526953317
newmexico,1981 Q4,0.001220535106603693
newmexico,1982 Q1,0.0007639282703935842
newmexico,1982 Q2,0.0011054725514632786
newmexico,1982 Q3,0.0006008309049898575
newmexico,1982 Q4,-0.0009828342853475114
newmexico,1983 Q1,0.0007191299146016942
newmexico,1983 Q2,0.005108803404289726
newmexico,1983 Q3,0.004633255940623989
newmexico,1983 Q4,0.0036435235918566753
newmexico,1984 Q1,0.00513750614071536
newmexico,1984 Q2,0.0038343548920429793
newmexico,1984 Q3,0.0018906474233741921
newmexico,1984 Q4,0.002248153699392056
newmexico,1985 Q1,0.0021859183939790436
newmexico,1985 Q2,0.0004493140994780524
newmexico,1985 Q3,0.0029431036476462356
newmexico,1985 Q4,0.0035821572445098315
newmexico,1986 Q1,0.0005361774993747718
newmexico,1986 Q2,0.0013009956104744387
newmexico,1986 Q3,0.001702943349672396
newmexico,1986 Q4,0.0004158432707227859
newmexico,1987 Q1,0.0007820257796308608
newmexico,1987 Q2,0.0016233785300595975
newmexico,1987 Q3,0.0014037077213162608
newmexico,1987 Q4,0.0023676774893832686
newmexico,1988 Q1,0.002623064420567663
newmexico,1988 Q2,0.0020760829486709356
newmexico,1988 Q3,0.0024860550132273693
newmexico,1988 Q4,0.0023876857780839402
newmexico,1989 Q1,0.0020452652003402814
newmexico,1989 Q2,0.0014904522903447976
newmexico,1989 Q3,0.0019150327327664602
newmexico,1989 Q4,0.002691919272427586
newmexico,1990 Q1,0.0025672587776962206
newmexico,1990 Q2,0.0014449219362535626
newmexico,1990 Q3,-0.00039620414966549483
newmexico,1990 Q4,-0.0005734181841137905
newmexico,1991 Q1,0.0005047882969767917
newmexico,1991 Q2,0.0018240488614467143
newmexico,1991 Q3,0.0016698528770674088
newmexico,1991 Q4,0.0006169055907100004
newmexico,1992 Q1,0.0016452133026498839
newmexico,1992 Q2,0.002140094130450724
newmexico,1992 Q3,0.0016149013677219475
newmexico,1992 Q4,0.0014801262138290916
newmexico,1993 Q1,0.0021564990734480225
newmexico,1993 Q2,0.003183988069747364
newmexico,1993 Q3,0.0036827624321231767
newmexico,1993 Q4,0.004002972740937268
newmexico,1994 Q1,0.003064306334172725
newmexico,1994 Q2,0.002504717830182024
newmexico,1994 Q3,0.0031738945720934573
newmexico,1994 Q4,0.0037640649682504357
newmexico,1995 Q1,0.0016195091119398282
newmexico,1995 Q2,6.560260051717097e-05
newmexico,1995 Q3,0.0007395701369373361
newmexico,1995 Q4,-2.6245515273563374e-05
newmexico,1996 Q1,0.0005362282523485954
newmexico,1996 Q2,0.0016134269862830102
newmexico,1996 Q3,0.0016475398718872232
newmexico,1996 Q4,0.0007094401615036124
newmexico,1997 Q1,0.0014294257623771827
newmexico,1997 Q2,0.0030479797066996404
newmexico,1997 Q3,0.00238164432893447
newmexico,1997 Q4,0.0016361847454067213
newmexico,1998 Q1,0.0014540416383556447
newmexico,1998 Q2,0.0008637906629614575
newmexico,1998 Q3,0.0005044546587803141
newmexico,1998 Q4,0.0009098292711885817
newmexico,1999 Q1,0.00036821713096661196
newmexico,1999 Q2,0.0007543794297325915
newmexico,1999 Q3,0.0013897142289154285
newmexico,1999 Q4,0.0017873542607749204
newmexico,2000 Q1,0.001916072814754329
newmexico,2000 Q2,0.0009864464316709693
newmexico,2000 Q3,0.001588680196936106
newmexico,2000 Q4,0.0026019380313511884
newmexico,2001 Q1,0.0011016520247753014
newmexico,2001 Q2,-0.00014193829832583513
newmexico,2001 Q3,-0.0004943198929593384
newmexico,2001 Q4,-7.755983061012255e-05
newmexico,2002 Q1,0.001478160397509365
newmexico,2002 Q2,0.0019290245428473796
newmexico,2002 Q3,0.0014841329742328508
newmexico,2002 Q4,0.0005611340469102721
newmexico,2003 Q1,0.0006826705823762177
newmexico,2003 Q2,0.0004716620113001853
newmexico,2003 Q3,0.0010783430421931566
newmexico,2003 Q4,0.0018827850667188322
newmexico,2004 Q1,0.001265302968320059
newmexico,2004 Q2,0.0013153651041048302
newmexico,2004 Q3,0.0018028405530905456
newmexico,2004 Q4,0.001599386803829687
newmexico,2005 Q1,0.0018802040661823523
newmexico,2005 Q2,0.0027345448036755946
newmexico,2005 Q3,0.0016643514078497439
newmexico,2005 Q4,0.0014804696443981857
newmexico,2006 Q1,0.0022872029101108637
newmexico,2006 Q2,0.0016280290969823419
newmexico,2006 Q3,0.001618600112928729
newmexico,2006 Q4,0.001992485127198703
newmexico,2007 Q1,0.0008448262717396885
newmexico,2007 Q2,0.00011000603540030814
newmexico,2007 Q3,0.0007986216101542413
newmexico,2007 Q4,0.0014605082526089792
newmexico,2008 Q1,0.0008190275066568553
newmexico,2008 Q2,0.0002208373022730322
newmexico,2008 Q3,-0.00022763563726113656
newmexico,2008 Q4,-0.004022249752510791
newmexico,2009 Q1,-0.0060257349175750026
newmexico,2009 Q2,-0.0030224480744719395
newmexico,2009 Q3,-0.002539350841874214
newmexico,2009 Q4,-0.001637178477609506
newmexico,2010 Q1,0.0011615786531948835
newmexico,2010 Q2,0.000571315771633755
newmexico,2010 Q3,-0.0012111024271213393
newmexico,2010 Q4,-0.00020041623729464644
newmexico,2011 Q1,0.0008221093754188965
newmexico,2011 Q2,-7.766263323838452e-05
newmexico,2011 Q3,0.00017429893617800415
newmexico,2011 Q4,0.0006034284539381632
newmexico,2012 Q1,0.0005083582301796952
newmexico,2012 Q2,0.0001574714467664403
newmexico,2012 Q3,0.0016110718577116618
newmexico,2012 Q4,0.0005361468636561062
newmexico,2013 Q1,-0.0010725280146888228
newmexico,2013 Q2,-1.4567532665007063e-05
newmexico,2013 Q3,-0.0004812835616774258
newmexico,2013 Q4,0.00023624429273583214
newmexico,2014 Q1,0.0006778896579874664
newmexico,2014 Q2,0.0007060124651461219
newmexico,2014 Q3,0.00182640633380123
newmexico,2014 Q4,0.0012123021659947348
newmexico,2015 Q1,-0.00015305923226734594
newmexico,2015 Q2,-0.00025627690587855706
newmexico,2015 Q3,-0.0005419418580745091
newmexico,2015 Q4,0.0006857719790170543
newmexico,2016 Q1,0.000894029757480134
newmexico,2016 Q2,-2.6425992277386476e-06
newmexico,2016 Q3,-0.00010172653183782021
newmexico,2016 Q4,5.413976688887582e-05
newmexico,2017 Q1,0.001639073488344393
newmexico,2017 Q2,0.0013579186390930698
newmexico,2017 Q3,-3.4931647271048877e-07
newmexico,2017 Q4,0.00042267603785398994
newmexico,2018 Q1,0.0022980743690302527
newmexico,2018 Q2,0.0015603508688250371
newmexico,2018 Q3,-0.0002242790937538134
newmexico,2018 Q4,0.000860982955166012
newmexico,2019 Q1,0.0013237447869330528
newmexico,2019 Q2,0.0012065919430762257
newmexico,2019 Q3,0.0009037853607309169
newmexico,2019 Q4,0.00046858435283891886
newmexico,2020 Q1,-0.007603102754241142
newmexico,2020 Q2,-0.022767597212922246
newmexico,2020 Q3,0.007707303206282064
newmexico,2020 Q4,0.0025092698921482803
newmexico,2021 Q1,0.0017758581462160212
newmexico,2021 Q2,0.004802893796698848
newmexico,2021 Q3,0.004436976684430179
newmexico,2021 Q4,0.004453002859275079
newmexico,2022 Q1,0.0031652731307560225
newmexico,2022 Q2,0.0017367482225108717
newmexico,2022 Q3,0.001050152281355891
newmexico,2022 Q4,0.0025030216805679295
newmexico,2023 Q1,0.0035016283168745055
newmexico,2023 Q2,0.0017966285129012622
newmexico,2023 Q3,0.00039507135996016035
newmexico,2023 Q4,0.0011011468922674055
newmexico,2024 Q1,0.001067035685910156
newmexico,2024 Q2,0.00034784237872272544
newmexico,2024 Q3,2.1572977187596838e-05
newmexico,2024 Q4,0.00036299261538363936
newmexico,2025 Q1,0.001973993718821898
newyork,1976 Q1,0.00016881267291640745
newyork,1976 Q2,0.0016171706382028066
newyork,1976 Q3,-0.00019270685242878116
newyork,1976 Q4,-0.0003763352414623
newyork,1977 Q1,0.002710364307634938
newyork,1977 Q2,0.0033788124244166586
newyork,1977 Q3,0.002326381380753991
newyork,1977 Q4,0.0020405927619223294
newyork,1978 Q1,0.002262227149152881
newyork,1978 Q2,0.002848631285155001
newyork,1978 Q3,0.003183698434781501
newyork,1978 Q4,0.0036593312981654247
newyork,1979 Q1,0.001486943379515863
newyork,1979 Q2,0.0005169683176531326
newyork,1979 Q3,0.0011273739522525232
newyork,1979 Q4,0.0006422883618728559
newyork,1980 Q1,-0.001974458247658073
newyork,1980 Q2,-0.0025318550320018542
newyork,1980 Q3,0.0004316054232038254
newyork,1980 Q4,0.0014852486574835992
newyork,1981 Q1,0.0019202513078166266
